year,geographic_id,tract_id,location_name,total_households,pct_under_10k,pct_10k_to_15k,pct_15k_to_25k,pct_over_25k,low_income_share,middle_income_share,high_income_share,data_type,source,note,tract_join_id,fips_full,ej_loc_cnt,ej_stories,ej_locatns,ej_spaces,ej_setting
1970,G1100010001600,001600,Tract   16,1707,22.905682483889866,13.649677797305213,32.98183948447569,30.462800234329237,36.55536028119508,32.98183948447569,30.462800234329237,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",001600,11001001600,0,NA,NA,NA,NA
1970,G1100010001700,001700,Tract   17,2043,50.41605482134116,21.09642682329907,25.061184532550172,3.426333822809593,71.51248164464023,25.061184532550172,3.426333822809593,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",001700,11001001700,0,NA,NA,NA,NA
1970,G1100010001801,001801,Tract   18.01,53,28.30188679245283,43.39622641509434,9.433962264150944,18.867924528301888,71.69811320754717,9.433962264150944,18.867924528301888,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",001801,11001001801,0,NA,NA,NA,NA
1970,G1100010001802,001802,Tract   18.02,3266,58.60379669320269,22.627066748315983,13.992651561543171,4.776484996938151,81.23086344151866,13.992651561543171,4.776484996938151,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",001802,11001001802,0,NA,NA,NA,NA
1970,G1100010001900,001900,Tract   19,2382,46.809403862300584,27.07808564231738,20.445004198152812,5.667506297229219,73.88748950461796,20.445004198152812,5.667506297229219,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",001900,11001001900,0,NA,NA,NA,NA
1970,G1100010002000,002000,Tract   20,2494,56.896551724137936,21.33119486768244,14.274258219727344,7.497995188452286,78.22774659182038,14.274258219727344,7.497995188452286,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002000,11001002000,0,NA,NA,NA,NA
1970,G1100010002101,002101,Tract   21.01,2035,66.38820638820638,20.245700245700245,11.056511056511056,2.30958230958231,86.63390663390663,11.056511056511056,2.30958230958231,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002101,11001002101,0,NA,NA,NA,NA
1970,G1100010002102,002102,Tract   21.02,2234,59.758281110116386,21.307072515666963,16.02506714413608,2.909579230080573,81.06535362578335,16.02506714413608,2.909579230080573,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002102,11001002102,0,NA,NA,NA,NA
1970,G1100010002201,002201,Tract   22.01,1166,52.83018867924528,26.243567753001717,18.782161234991424,2.144082332761578,79.073756432247,18.782161234991424,2.144082332761578,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002201,11001002201,0,NA,NA,NA,NA
1970,G1100010002202,002202,Tract   22.02,1370,62.84671532846715,23.21167883211679,11.751824817518248,2.18978102189781,86.05839416058393,11.751824817518248,2.18978102189781,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002202,11001002202,0,NA,NA,NA,NA
1970,G1100010002301,002301,Tract   23.01,1155,54.45887445887446,24.329004329004327,20,1.212121212121212,78.78787878787878,20,1.212121212121212,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002301,11001002301,0,NA,NA,NA,NA
1970,G1100010002302,002302,Tract   23.02,40,47.5,20,22.5,10,67.5,22.5,10,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002302,11001002302,0,NA,NA,NA,NA
1970,G1100010002400,002400,Tract   24,1459,61.82316655243317,26.73063742289239,8.498971898560658,2.947224126113777,88.55380397532556,8.498971898560658,2.947224126113777,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002400,11001002400,1,A New Man,Petworth,Zone of Action,Neighborhood
1970,G1100010002501,002501,Tract   25.01,833,53.421368547418965,25.33013205282113,14.285714285714285,6.962785114045618,78.75150060024009,14.285714285714285,6.962785114045618,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002501,11001002501,0,NA,NA,NA,NA
1970,G1100010002502,002502,Tract   25.02,1921,65.33055700156169,19.364914107235816,13.274336283185844,2.030192608016658,84.6954711087975,13.274336283185844,2.030192608016658,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002502,11001002502,0,NA,NA,NA,NA
1970,G1100010002600,002600,Tract   26,935,31.22994652406417,20.855614973262032,25.026737967914436,22.887700534759357,52.08556149732621,25.026737967914436,22.887700534759357,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002600,11001002600,3,The Night Rhonda Ferguson Was Killed | Young Lions | An Orange Line Train to Ballston,Northwest | Regina Carstairs's Gold Coast House,Zone of Action | Setting,Quadrant | House
1970,G1100010002701,002701,Tract   27.01,1971,75.24099441907661,14.30745814307458,7.407407407407407,3.0441400304414,89.5484525621512,7.407407407407407,3.0441400304414,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002701,11001002701,0,NA,NA,NA,NA
1970,G1100010002702,002702,Tract   27.02,2108,72.15370018975332,15.55977229601518,8.96584440227704,3.320683111954459,87.7134724857685,8.96584440227704,3.320683111954459,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002702,11001002702,0,NA,NA,NA,NA
1970,G1100010002800,002800,Tract   28,3062,83.57282821685173,12.08360548661006,4.11495754408883,0.228608752449379,95.6564337034618,4.11495754408883,0.228608752449379,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002800,11001002800,0,NA,NA,NA,NA
1970,G1100010002900,002900,Tract   29,1748,76.60183066361556,15.732265446224256,6.636155606407322,1.02974828375286,92.33409610983982,6.636155606407322,1.02974828375286,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",002900,11001002900,0,NA,NA,NA,NA
1970,G1100010003000,003000,Tract   30,1225,91.51020408163264,3.918367346938775,3.183673469387755,1.387755102040816,95.42857142857144,3.183673469387755,1.387755102040816,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",003000,11001003000,3,The Night Rhonda Ferguson Was Killed | A New Man,Cassandra's Sister's Apartment | Urban League | Harvard Street NW,Setting | Marker,Apartment | Organization | Street
1970,G1100010003100,003100,Tract   31,1144,71.41608391608392,17.132867132867133,11.013986013986017,0.437062937062937,88.54895104895105,11.013986013986017,0.437062937062937,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",003100,11001003100,0,NA,NA,NA,NA
1970,G1100010003200,003200,Tract   32,1905,72.96587926509186,13.910761154855644,11.076115485564303,2.047244094488189,86.8766404199475,11.076115485564303,2.047244094488189,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",003200,11001003200,0,NA,NA,NA,NA
1970,G1100010003301,003301,Tract   33.01,1247,71.5316760224539,16.760224538893347,10.82598235765838,0.882117080994387,88.29190056134723,10.82598235765838,0.882117080994387,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",003301,11001003301,0,NA,NA,NA,NA
1970,G1100010003302,003302,Tract   33.02,734,67.8474114441417,20.02724795640327,10.626702997275205,1.498637602179836,87.87465940054497,10.626702997275205,1.498637602179836,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",003302,11001003302,0,NA,NA,NA,NA
1970,G1100010003400,003400,Tract   34,1284,87.61682242990653,7.320872274143301,4.205607476635514,0.856697819314642,94.93769470404985,4.205607476635514,0.856697819314642,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",003400,11001003400,4,Young Lions | Lost in the City | Gospel | Marie,Howard Hospital | Frazier?s Funeral Home | Howard University Hospital | Howard University,Setting | Marker,Hospital | Business | University
1970,G1100010003500,003500,Tract   35,1109,77.18665464382326,14.517583408476105,6.943192064923355,1.352569882777277,91.70423805229936,6.943192064923355,1.352569882777277,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",003500,11001003500,0,NA,NA,NA,NA
1970,G1100010003600,003600,Tract   36,2098,85.41468064823641,8.57959961868446,4.146806482364156,1.858913250714967,93.99428026692088,4.146806482364156,1.858913250714967,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",003600,11001003600,15,The Night Rhonda Ferguson Was Killed | Young Lions | A Butterfly on F Street | Gospel,Cardozo High School | 13th Street NW | Clifton Street NW | 11th Street NW | Gladys?s House | 12th Street NW` | Rhonda?s House | Clifton Terrace | Mildred's House | Florida Avenue Grill | 14th Street and Fairmont Street,Setting | Route | Marker,School | Street | House | Apartment | Restaurant
1970,G1100010003700,003700,Tract   37,1964,84.06313645621182,12.067209775967411,2.74949083503055,1.120162932790224,96.13034623217924,2.74949083503055,1.120162932790224,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",003700,11001003700,0,NA,NA,NA,NA
1970,G1100010003800,003800,Tract   38,2298,79.9390774586597,13.79460400348129,4.917319408181027,1.348999129677981,93.733681462141,4.917319408181027,1.348999129677981,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",003800,11001003800,0,NA,NA,NA,NA
1970,G1100010003900,003900,Tract   39,3093,75.81635952150016,13.967022308438407,7.436146136437117,2.780472033624313,89.78338182993858,7.436146136437117,2.780472033624313,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",003900,11001003900,0,NA,NA,NA,NA
1970,G1100010004000,004000,Tract   40,3856,68.98340248962656,14.859958506224066,10.840248962655602,5.316390041493776,83.84336099585062,10.840248962655602,5.316390041493776,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004000,11001004000,0,NA,NA,NA,NA
1970,G1100010004100,004100,Tract   41,1658,55.006031363088056,15.440289505428224,11.399276236429433,18.15440289505428,70.44632086851628,11.399276236429433,18.15440289505428,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004100,11001004100,0,NA,NA,NA,NA
1970,G1100010004201,004201,Tract   42.01,1782,85.97081930415264,8.473625140291807,4.938271604938271,0.617283950617284,94.44444444444444,4.938271604938271,0.617283950617284,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004201,11001004201,0,NA,NA,NA,NA
1970,G1100010004202,004202,Tract   42.02,2208,73.09782608695652,15.579710144927535,9.646739130434783,1.67572463768116,88.67753623188405,9.646739130434783,1.67572463768116,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004202,11001004202,0,NA,NA,NA,NA
1970,G1100010004300,004300,Tract   43,2029,82.15869886643667,9.857072449482503,4.68210941350419,3.302119270576639,92.01577131591915,4.68210941350419,3.302119270576639,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004300,11001004300,2,A New Man,Booker-T Theater | Police State,Setting,Theater | Police Station
1970,G1100010004400,004400,Tract   44,1192,86.15771812080537,7.298657718120806,5.536912751677852,1.006711409395973,93.45637583892618,5.536912751677852,1.006711409395973,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004400,11001004400,0,NA,NA,NA,NA
1970,G1100010004500,004500,Tract   45,729,82.57887517146777,12.208504801097392,3.703703703703703,1.508916323731138,94.78737997256516,3.703703703703703,1.508916323731138,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004500,11001004500,0,NA,NA,NA,NA
1970,G1100010004600,004600,Tract   46,1501,87.1419053964024,7.994670219853431,4.863424383744171,0,95.13657561625584,4.863424383744171,0,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004600,11001004600,6,The First Day | The Store,Narrator's House | Miss Mary and Miss Blondelle's House | Dunbar High School | Narrator's Apartment | New York Avenue NW | New York Avenue & 1st Street NW,Setting | Marker | Route,House | School | Apartment | Street
1970,G1100010004700,004700,Tract   47,1110,89.54954954954954,8.468468468468467,1.981981981981982,0,98.018018018018,1.981981981981982,0,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004700,11001004700,0,NA,NA,NA,NA
1970,G1100010004801,004801,Tract   48.01,1060,85,11.226415094339623,3.207547169811321,0.566037735849057,96.22641509433964,3.207547169811321,0.566037735849057,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004801,11001004801,10,The Girl Who Raised Pigeons | The Store | The Sunday Following Mother's Day | Lost in the City,Howard Theater | Al?s and Penny?s Groceries | Bundy Elementary School | 5th Street & O Street NW | 5th Street NW | Q Street NW | O Street NW | Agnes's Family Home,Setting | Marker | Route,Theater | Store | School | Street | House
1970,G1100010004802,004802,Tract   48.02,917,92.69356597600871,5.561613958560523,1.744820065430753,0,98.25517993456926,1.744820065430753,0,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004802,11001004802,16,The Girl Who Raised Pigeons | The Store | The Sunday Following Mother's Day | Lost in the City,New York Avenue NW | 7th Street NW | Kentucky's Parents' House | 5th Street NW | N Street NW | M Street NW | 6th Street NW | Samuel Williams's Apartment | Friend's House | Old Apartment | Downstairs Apartment,Route | Setting | Projected Space | NA,Street | House | Apartment | NA
1970,G1100010004901,004901,Tract   49.01,1005,88.1592039800995,9.35323383084577,1.393034825870647,1.09452736318408,97.51243781094529,1.393034825870647,1.09452736318408,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004901,11001004901,10,The Night Rhonda Ferguson Was Killed | Young Lions | The Sunday Following Mother's Day | Gospel | A New Man,P Street NW | Shiloh Baptist Church | Joyce and Pearl's Apartment | French Street NW | 9th Street NW | Caesar's Childhood Home | 11th Street NW | Cleopatra?s Hair Emporium | S Street NW | Woodrow's Apartment,Route | Marker | Setting | NA,Street | Church | Apartment | House | Business
1970,G1100010004902,004902,Tract   49.02,1033,90.80348499515974,6.195546950629235,2.323330106485963,0.677637947725073,96.99903194578896,2.323330106485963,0.677637947725073,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",004902,11001004902,3,His Mother's House,Joyce Moses's House | O Street NW,Setting,House | Street
1970,G1100010005000,005000,Tract   50,3377,83.53568255848386,11.282203138880664,3.731122297897542,1.450992004737933,94.81788569736452,3.731122297897542,1.450992004737933,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005000,11001005000,0,NA,NA,NA,NA
1970,G1100010005100,005100,Tract   51,1026,78.65497076023392,9.35672514619883,8.8693957115009745,3.118908382066277,88.01169590643275,8.8693957115009745,3.118908382066277,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005100,11001005100,0,NA,NA,NA,NA
1970,G1100010005201,005201,Tract   52.01,3120,77.1474358974359,13.782051282051285,6.282051282051282,2.788461538461539,90.92948717948718,6.282051282051282,2.788461538461539,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005201,11001005201,0,NA,NA,NA,NA
1970,G1100010005202,005202,Tract   52.02,622,70.57877813504824,15.594855305466238,11.57556270096463,2.2508038585209,86.17363344051448,11.57556270096463,2.2508038585209,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005202,11001005202,1,The Store,P Street NW,Route,Street
1970,G1100010005301,005301,Tract   53.01,3414,72.58347978910369,14.674868189806675,10.134739308728763,2.606912712360867,87.25834797891036,10.134739308728763,2.606912712360867,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005301,11001005301,0,NA,NA,NA,NA
1970,G1100010005302,005302,Tract   53.02,388,58.76288659793815,20.36082474226804,7.731958762886598,13.144329896907218,79.12371134020619,7.731958762886598,13.144329896907218,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005302,11001005302,0,NA,NA,NA,NA
1970,G1100010005401,005401,Tract   54.01,1754,73.71721778791334,15.222348916761687,8.095781071835804,2.964652223489168,88.93956670467503,8.095781071835804,2.964652223489168,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005401,11001005401,0,NA,NA,NA,NA
1970,G1100010005402,005402,Tract   54.02,357,83.19327731092437,13.165266106442578,1.680672268907563,1.96078431372549,96.35854341736696,1.680672268907563,1.96078431372549,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005402,11001005402,0,NA,NA,NA,NA
1970,G1100010005500,005500,Tract   55,3011,64.06509465293922,13.915642643639986,15.244104948522086,6.775157754898705,77.9807372965792,15.244104948522086,6.775157754898705,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005500,11001005500,0,NA,NA,NA,NA
1970,G1100010005600,005600,Tract   56,3501,49.41445301342473,20.422736361039703,17.623536132533562,12.539274493002,69.83718937446443,17.623536132533562,12.539274493002,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005600,11001005600,0,NA,NA,NA,NA
1970,G1100010005701,005701,Tract   57.01,2618,64.171122994652407,16.195569136745608,11.9938884644767,7.639419404125286,80.36669213139801,11.9938884644767,7.639419404125286,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005701,11001005701,0,NA,NA,NA,NA
1970,G1100010005702,005702,Tract   57.02,367,70.02724795640327,10.626702997275205,17.983651226158038,1.362397820163488,80.65395095367847,17.983651226158038,1.362397820163488,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005702,11001005702,0,NA,NA,NA,NA
1970,G1100010005800,005800,Tract   58,362,85.35911602209944,6.077348066298343,7.18232044198895,1.38121546961326,91.43646408839778,7.18232044198895,1.38121546961326,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005800,11001005800,0,NA,NA,NA,NA
1970,G1100010005900,005900,Tract   59,984,86.89024390243902,9.959349593495936,2.642276422764228,0.508130081300813,96.84959349593495,2.642276422764228,0.508130081300813,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",005900,11001005900,1,His Mother's House,Judiciary House,Setting,Apartment
1970,G1100010006001,006001,Tract   60.01,2375,42.56842105263158,26.694736842105264,21.38947368421053,9.347368421052632,69.26315789473685,21.38947368421053,9.347368421052632,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006001,11001006001,0,NA,NA,NA,NA
1970,G1100010006002,006002,Tract   60.02,181,96.68508287292818,0,3.314917127071823,0,96.68508287292818,3.314917127071823,0,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006002,11001006002,0,NA,NA,NA,NA
1970,G1100010006100,006100,Tract   61,546,30.76923076923077,18.31501831501831,22.344322344322347,28.57142857142857,49.08424908424908,22.344322344322347,28.57142857142857,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006100,11001006100,0,NA,NA,NA,NA
1970,G1100010006200,006200,Tract   62,270,29.259259259259256,20,32.96296296296296,17.77777777777778,49.25925925925925,32.96296296296296,17.77777777777778,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006200,11001006200,0,NA,NA,NA,NA
1970,G1100010006301,006301,Tract   63.01,2293,34.40907108591365,20.93327518534671,27.0824247710423,17.575228957697338,55.34234627126036,27.0824247710423,17.575228957697338,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006301,11001006301,0,NA,NA,NA,NA
1970,G1100010006302,006302,Tract   63.02,45,22.22222222222222,22.22222222222222,33.33333333333333,22.22222222222222,44.44444444444444,33.33333333333333,22.22222222222222,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006302,11001006302,0,NA,NA,NA,NA
1970,G1100010006400,006400,Tract   64,1253,82.36233040702314,9.337589784517158,5.666400638467677,2.633679169992019,91.6999201915403,5.666400638467677,2.633679169992019,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006400,11001006400,0,NA,NA,NA,NA
1970,G1100010006500,006500,Tract   65,1848,55.68181818181818,18.560606060606062,19.642857142857142,6.114718614718615,74.24242424242425,19.642857142857142,6.114718614718615,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006500,11001006500,0,NA,NA,NA,NA
1970,G1100010006600,006600,Tract   66,990,59.1919191919192,17.474747474747474,16.666666666666664,6.666666666666667,76.66666666666667,16.666666666666664,6.666666666666667,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006600,11001006600,1,The Night Rhonda Ferguson Was Killed,"8th Street, SE",Route,Street
1970,G1100010006700,006700,Tract   67,1766,64.94903737259344,18.629671574178936,14.439411098527746,1.981879954699887,83.57870894677237,14.439411098527746,1.981879954699887,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006700,11001006700,1,Gospel,Diane's House,Setting,House
1970,G1100010006801,006801,Tract   68.01,1001,65.03496503496503,23.176823176823177,10.68931068931069,1.098901098901099,88.2117882117882,10.68931068931069,1.098901098901099,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006801,11001006801,2,An Orange Line Train to Ballston | A New Man,19th Street | Independence Street and 15th Street NW,Route | Setting,Street
1970,G1100010006802,006802,Tract   68.02,1015,55.073891625615765,25.517241379310345,15.665024630541872,3.74384236453202,80.5911330049261,15.665024630541872,3.74384236453202,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006802,11001006802,1,An Orange Line Train to Ballston,Potomac Avenue,Route,Street
1970,G1100010006803,006803,Tract   68.03,70,70,21.428571428571427,8.571428571428571,0,91.42857142857144,8.571428571428571,0,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006803,11001006803,0,NA,NA,NA,NA
1970,G1100010006900,006900,Tract   69,1075,74.51162790697674,14.883720930232558,8,2.604651162790698,89.3953488372093,8,2.604651162790698,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",006900,11001006900,1,An Orange Line Train to Ballston,Kentucky Avenue,Route,Street
1970,G1100010007000,007000,Tract   70,1080,58.79629629629629,16.48148148148148,21.75925925925926,2.962962962962963,75.27777777777777,21.75925925925926,2.962962962962963,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007000,11001007000,0,NA,NA,NA,NA
1970,G1100010007100,007100,Tract   71,1182,79.44162436548223,13.705583756345176,5.499153976311337,1.353637901861252,93.1472081218274,5.499153976311337,1.353637901861252,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007100,11001007100,0,NA,NA,NA,NA
1970,G1100010007200,007200,Tract   72,1174,90.80068143100512,5.110732538330494,1.703577512776831,2.385008517887564,95.9114139693356,1.703577512776831,2.385008517887564,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007200,11001007200,0,NA,NA,NA,NA
1970,G1100010007301,007301,Tract   73.01,924,70.995670995671,22.18614718614719,3.463203463203463,3.354978354978355,93.1818181818182,3.463203463203463,3.354978354978355,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007301,11001007301,0,NA,NA,NA,NA
1970,G1100010007302,007302,Tract   73.02,2052,76.31578947368422,16.276803118908383,6.237816764132553,1.169590643274854,92.5925925925926,6.237816764132553,1.169590643274854,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007302,11001007302,0,NA,NA,NA,NA
1970,G1100010007303,007303,Tract   73.03,2456,67.75244299674267,21.457654723127035,10.26058631921824,0.529315960912052,89.21009771986971,10.26058631921824,0.529315960912052,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007303,11001007303,0,NA,NA,NA,NA
1970,G1100010007304,007304,Tract   73.04,1396,66.26074498567334,23.997134670487107,8.595988538681947,1.146131805157593,90.25787965616044,8.595988538681947,1.146131805157593,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007304,11001007304,0,NA,NA,NA,NA
1970,G1100010007306,007306,Tract   73.06,3215,72.2239502332815,20.87091757387247,6.096423017107309,0.808709175738725,93.09486780715396,6.096423017107309,0.808709175738725,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007306,11001007306,0,NA,NA,NA,NA
1970,G1100010007307,007307,Tract   73.07,3078,60.29889538661468,24.204028589993506,14.782326185834956,0.714749837556855,84.50292397660819,14.782326185834956,0.714749837556855,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007307,11001007307,0,NA,NA,NA,NA
1970,G1100010007401,007401,Tract   74.01,1094,77.05667276051187,18.37294332723949,4.204753199268739,0.36563071297989,95.42961608775136,4.204753199268739,0.36563071297989,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007401,11001007401,0,NA,NA,NA,NA
1970,G1100010007402,007402,Tract   74.02,3440,62.03488372093023,26.1046511627907,11.308139534883722,0.552325581395349,88.13953488372093,11.308139534883722,0.552325581395349,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007402,11001007402,0,NA,NA,NA,NA
1970,G1100010007404,007404,Tract   74.04,965,75.02590673575129,16.89119170984456,6.424870466321243,1.658031088082901,91.91709844559584,6.424870466321243,1.658031088082901,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007404,11001007404,0,NA,NA,NA,NA
1970,G1100010007405,007405,Tract   74.05,3404,64.10105757931845,24.059929494712105,10.81081081081081,1.028202115158637,88.16098707403056,10.81081081081081,1.028202115158637,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007405,11001007405,0,NA,NA,NA,NA
1970,G1100010007501,007501,Tract   75.01,2218,74.30117222723173,14.517583408476105,11.181244364292157,0,88.81875563570783,11.181244364292157,0,income_distribution_metrics,Calculated from income bracket data,"Percentages of households in each income category. For poverty rates, use official poverty tables.",007501,11001007501,0,NA,NA,NA,NA
